zip_code,county,city_municipality
69309,Viljandi maakond,Mulgi vald
79744,Rapla maakond,Kohila vald
79852,Rapla maakond,Kohila vald
62212,Tartu maakond,Luunja vald
63202,Põlva maakond,Põlva vald
63229,Põlva maakond,Põlva vald
10611,Harju maakond,Tallinn
10142,Harju maakond,Tallinn
10145,Harju maakond,Tallinn
10412,Harju maakond,Tallinn
64010,Võru maakond,Setomaa vald
79805,Rapla maakond,Kohila vald
13816,Harju maakond,Tallinn
73003,Järva maakond,Järva vald
41537,Ida-Viru maakond,Jõhvi linn
79701,Rapla maakond,Kohila vald
41552,Ida-Viru maakond,Jõhvi vald
79830,Rapla maakond,Kohila vald
41550,Ida-Viru maakond,Jõhvi vald
79710,Rapla maakond,Kohila vald
41551,Ida-Viru maakond,Jõhvi vald
79804,Rapla maakond,Kohila vald
90439,Lääne maakond,Haapsalu linn
61602,Tartu maakond,Nõo vald
10913,Harju maakond,Tallinn
62213,Tartu maakond,Luunja vald
61603,Tartu maakond,Nõo vald
79743,Rapla maakond,Kohila vald
49509,Jõgeva maakond,Mustvee vald
72231,Järva maakond,Tõri vald
90446,Lääne maakond,Haapsalu linn
90440,Lääne maakond,Haapsalu linn
90453,Lääne maakond,Haapsalu linn
72759,Järva maakond,Paide linn
13524,Harju maakond,Tallinn
94751,Saare maakond,Muhu vald
62107,Tartu maakond,Kastre vald
45217,Lääne-Viru maakond,Kadrina vald
45239,Lääne-Viru maakond,Kadrina vald
68709,Tartu maakond,Elva vald
68617,Valga maakond,Tõrva vald
45412,Lääne-Viru maakond,Haljala vald
31221,Ida-Viru maakond,Kohtla-Järve linn
79610,Rapla maakond,Kohila vald
62217,Tartu maakond,Luunja vald
70603,Viljandi maakond,V�hma linn
43125,Ida-Viru maakond,Kivi�li linn
93240,Saare maakond,Saaremaa vald
65607,Võru maakond,Võru linn
71211,Viljandi maakond,Põhja-Sakala vald
48503,Jõgeva maakond,Jõgeva vald
75405,Harju maakond,Kiili vald
61007,Tartu maakond,Elva vald
93634,Saare maakond,Saaremaa vald
74412,Harju maakond,Anija vald
92313,Hiiu maakond,Hiiumaa vald
43124,Ida-Viru maakond,Kivi�li linn
61120,Tartu maakond,Elva vald
79702,Rapla maakond,Kohila vald
41542,Ida-Viru maakond,Jõhvi vald
79745,Rapla maakond,Kohila vald
79742,Rapla maakond,Kohila vald
62207,Tartu maakond,Luunja vald
79741,Rapla maakond,Kohila vald
61614,Tartu maakond,Nõo vald
13519,Harju maakond,Tallinn
45222,Lääne-Viru maakond,Kadrina vald
74409,Harju maakond,Anija vald
41531,Ida-Viru maakond,Jõhvi linn
79814,Rapla maakond,Kohila vald
65604,Võru maakond,Võru linn
46325,Lääne-Viru maakond,Väike-Maarja vald
10141,Harju maakond,Tallinn
75510,Harju maakond,Saku vald
88237,Pärnu maakond,Lääneranna vald
94659,Saare maakond,Saaremaa vald
75122,Harju maakond,Kose vald
43122,Ida-Viru maakond,Kivi�li linn
21064,Ida-Viru maakond,Narva linn
20103,Ida-Viru maakond,Narva linn
12620,Harju maakond,Tallinn
93616,Saare maakond,Saaremaa vald
45311,Lääne-Viru maakond,Haljala vald
61508,Tartu maakond,Elva linn
68606,Valga maakond,Tõrva linn
68604,Valga maakond,Tõrva linn
10415,Harju maakond,Tallinn
10921,Harju maakond,Tallinn
10918,Harju maakond,Tallinn
91212,Lääne maakond,Lääne-Nigula vald
80035,Pärnu maakond,Pärnu linn
50606,Tartu maakond,Tartu linn
80045,Pärnu maakond,Pärnu linn
80025,Pärnu maakond,Pärnu linn
88305,Pärnu maakond,Pärnu linn
69510,Viljandi maakond,Mulgi vald
93872,Saare maakond,Saaremaa vald
48222,Jõgeva maakond,Põltsamaa vald
92230,Hiiu maakond,Hiiumaa vald
10917,Harju maakond,Tallinn
61109,Tartu maakond,Elva vald
60532,Tartu maakond,Tartu vald
69719,Viljandi maakond,Viljandi vald
63007,Põlva maakond,Põlva vald
92413,Hiiu maakond,K�rdla linn
67516,Valga maakond,Otep�� vald
10413,Harju maakond,Tallinn
11313,Harju maakond,Tallinn
76302,Harju maakond,Saue vald
48215,Jõgeva maakond,Põltsamaa vald
45441,Lääne-Viru maakond,Haljala vald
71073,Viljandi maakond,Viljandi vald
11617,Harju maakond,Tallinn
44227,Lääne-Viru maakond,Rakvere vald
44201,Lääne-Viru maakond,Rakvere vald
44228,Lääne-Viru maakond,Rakvere vald
44405,Lääne-Viru maakond,Rakvere vald
11625,Harju maakond,Tallinn
69104,Viljandi maakond,Mulgi vald
75115,Harju maakond,Kose vald
60543,Tartu maakond,Tartu vald
60524,Tartu maakond,Tartu vald
50411,Tartu maakond,Tartu linn
11623,Harju maakond,Tallinn
94638,Saare maakond,Saaremaa vald
43121,Ida-Viru maakond,Kivi�li linn
13525,Harju maakond,Tallinn
11624,Harju maakond,Tallinn
13914,Harju maakond,Tallinn
11411,Harju maakond,Tallinn
94223,Saare maakond,Saaremaa vald
13627,Harju maakond,Tallinn
48413,Jõgeva maakond,Jõgeva vald
48409,Jõgeva maakond,Jõgeva vald
48303,Jõgeva maakond,Jõgeva linn
48428,Jõgeva maakond,Jõgeva vald
13426,Harju maakond,Tallinn
10618,Harju maakond,Tallinn
10121,Harju maakond,Tallinn
41534,Ida-Viru maakond,Jõhvi linn
76925,Harju maakond,Harku vald
93331,Saare maakond,Saaremaa vald
79006,Rapla maakond,Kehtna vald
10120,Harju maakond,Tallinn
94537,Saare maakond,Saaremaa vald
30322,Ida-Viru maakond,Kohtla-Järve linn
93501,Saare maakond,Saaremaa vald
75515,Harju maakond,Saku vald
67403,Valga maakond,Otep�� linn
10152,Harju maakond,Tallinn
62216,Tartu maakond,Luunja vald
61608,Tartu maakond,Nõo vald
91301,Lääne maakond,Vormsi vald
79748,Rapla maakond,Kohila vald
62206,Tartu maakond,Luunja vald
61315,Tartu maakond,Elva vald
91305,Lääne maakond,Vormsi vald
41546,Ida-Viru maakond,Jõhvi vald
79813,Rapla maakond,Kohila vald
62210,Tartu maakond,Luunja vald
62203,Tartu maakond,Luunja vald
91310,Lääne maakond,Vormsi vald
79812,Rapla maakond,Kohila vald
91314,Lääne maakond,Vormsi vald
91312,Lääne maakond,Vormsi vald
61617,Tartu maakond,Nõo vald
79831,Rapla maakond,Kohila vald
91308,Lääne maakond,Vormsi vald
91311,Lääne maakond,Vormsi vald
88005,Pärnu maakond,Kihnu vald
88004,Pärnu maakond,Kihnu vald
79801,Rapla maakond,Kohila vald
62220,Tartu maakond,Luunja vald
62209,Tartu maakond,Luunja vald
79706,Rapla maakond,Kohila vald
61621,Tartu maakond,Nõo vald
62205,Tartu maakond,Luunja vald
41541,Ida-Viru maakond,Jõhvi vald
62221,Tartu maakond,Luunja vald
62214,Tartu maakond,Luunja vald
79703,Rapla maakond,Kohila vald
88003,Pärnu maakond,Kihnu vald
79708,Rapla maakond,Kohila vald
44313,Lääne-Viru maakond,Rakvere linn
79406,Rapla maakond,Rapla vald
94655,Saare maakond,Saaremaa vald
73615,Harju maakond,Kuusalu vald
65408,Võru maakond,Võru vald
74410,Harju maakond,Anija vald
63414,Põlva maakond,Kanepi vald
20206,Ida-Viru maakond,Narva linn
86001,Pärnu maakond,H��demeeste vald
72507,Järva maakond,Järva vald
44408,Lääne-Viru maakond,Rakvere vald
44417,Lääne-Viru maakond,Rakvere vald
21007,Ida-Viru maakond,Narva linn
46604,Lääne-Viru maakond,Vinni vald
71082,Viljandi maakond,Viljandi linn
73104,Järva maakond,Järva vald
60304,Tartu maakond,Peipsi��re vald
60405,Tartu maakond,Peipsi��re vald
60409,Tartu maakond,Peipsi��re vald
61619,Tartu maakond,Nõo vald
79815,Rapla maakond,Kohila vald
94343,Saare maakond,Saaremaa vald
45010,Lääne-Viru maakond,Tapa vald
51003,Tartu maakond,Tartu linn
41543,Ida-Viru maakond,Jõhvi vald
41545,Ida-Viru maakond,Jõhvi vald
75002,Harju maakond,Kose vald
61620,Tartu maakond,Nõo vald
41206,Ida-Viru maakond,Alutaguse vald
71024,Viljandi maakond,Viljandi vald
80028,Pärnu maakond,Pärnu linn
80012,Pärnu maakond,Pärnu linn
62105,Tartu maakond,Kastre vald
13919,Harju maakond,Tallinn
63706,Põlva maakond,Põlva vald
64503,Põlva maakond,R�pina linn
63604,Põlva maakond,Põlva vald
79514,Rapla maakond,Rapla linn
20304,Ida-Viru maakond,Narva linn
90704,Lääne maakond,Lääne-Nigula vald
76411,Harju maakond,Saue vald
64009,Võru maakond,Setomaa vald
21020,Ida-Viru maakond,Narva linn
93528,Saare maakond,Saaremaa vald
61610,Tartu maakond,Nõo vald
61604,Tartu maakond,Nõo vald
41003,Ida-Viru maakond,Alutaguse vald
65566,Võru maakond,Võru vald
41309,Ida-Viru maakond,Alutaguse vald
46301,Lääne-Viru maakond,Väike-Maarja vald
71506,Viljandi maakond,Põhja-Sakala vald
50406,Tartu maakond,Tartu linn
61211,Tartu maakond,Elva vald
73211,Järva maakond,Paide linn
48013,Jõgeva maakond,Põltsamaa vald
46505,Lääne-Viru maakond,Vinni vald
21062,Ida-Viru maakond,Narva linn
46607,Lääne-Viru maakond,Vinni vald
21051,Ida-Viru maakond,Narva linn
46617,Lääne-Viru maakond,Vinni vald
46602,Lääne-Viru maakond,Vinni vald
86601,Pärnu maakond,Pärnu linn
21049,Ida-Viru maakond,Narva linn
21044,Ida-Viru maakond,Narva linn
74115,Harju maakond,J�el�htme vald
86805,Pärnu maakond,Tori vald
45405,Lääne-Viru maakond,Haljala vald
46004,Lääne-Viru maakond,Tapa vald
46020,Lääne-Viru maakond,Tapa vald
43221,Ida-Viru maakond,P�ssi linn
61708,Tartu maakond,Kambja vald
61702,Tartu maakond,Kambja vald
74642,Harju maakond,Kuusalu vald
44311,Lääne-Viru maakond,Rakvere linn
45002,Lääne-Viru maakond,Tapa vald
12618,Harju maakond,Tallinn
10615,Harju maakond,Tallinn
91231,Lääne maakond,Lääne-Nigula vald
10922,Harju maakond,Tallinn
10914,Harju maakond,Tallinn
50303,Tartu maakond,Tartu linn
50707,Tartu maakond,Tartu linn
94637,Saare maakond,Saaremaa vald
75109,Harju maakond,Kose vald
75124,Harju maakond,Kose vald
75001,Harju maakond,Kose vald
75022,Harju maakond,Kose vald
75011,Harju maakond,Kose vald
75027,Harju maakond,Kose vald
76713,Harju maakond,Lääne-Harju vald
80039,Pärnu maakond,Pärnu linn
80042,Pärnu maakond,Pärnu linn
73018,Järva maakond,Järva vald
63417,Põlva maakond,Kanepi vald
20205,Ida-Viru maakond,Narva linn
21071,Ida-Viru maakond,Narva linn
13522,Harju maakond,Tallinn
66620,Võru maakond,Võru vald
10414,Harju maakond,Tallinn
10311,Harju maakond,Tallinn
75033,Harju maakond,Kose vald
75308,Harju maakond,Rae vald
94725,Saare maakond,Muhu vald
94752,Saare maakond,Muhu vald
94758,Saare maakond,Muhu vald
74808,Harju maakond,Kuusalu vald
74008,Harju maakond,Viimsi vald
11218,Harju maakond,Rae vald
74024,Harju maakond,Viimsi vald
10134,Harju maakond,Tallinn
10127,Harju maakond,Tallinn
10135,Harju maakond,Tallinn
10119,Harju maakond,Tallinn
10144,Harju maakond,Tallinn
10118,Harju maakond,Tallinn
10132,Harju maakond,Tallinn
11317,Harju maakond,Tallinn
12112,Harju maakond,Tallinn
10621,Harju maakond,Tallinn
10613,Harju maakond,Tallinn
11412,Harju maakond,Tallinn
13418,Harju maakond,Tallinn
12916,Harju maakond,Tallinn
13817,Harju maakond,Tallinn
13624,Harju maakond,Tallinn
13619,Harju maakond,Tallinn
13611,Harju maakond,Tallinn
12913,Harju maakond,Tallinn
13626,Harju maakond,Tallinn
11911,Harju maakond,Tallinn
11613,Harju maakond,Tallinn
11619,Harju maakond,Tallinn
11614,Harju maakond,Tallinn
10617,Harju maakond,Tallinn
13513,Harju maakond,Tallinn
13512,Harju maakond,Tallinn
10130,Harju maakond,Tallinn
10114,Harju maakond,Tallinn
10138,Harju maakond,Tallinn
10126,Harju maakond,Tallinn
10151,Harju maakond,Tallinn
13811,Harju maakond,Tallinn
13621,Harju maakond,Tallinn
13812,Harju maakond,Tallinn
13917,Harju maakond,Tallinn
13425,Harju maakond,Tallinn
11316,Harju maakond,Tallinn
10619,Harju maakond,Tallinn
12014,Harju maakond,Tallinn
11612,Harju maakond,Tallinn
11217,Harju maakond,Tallinn
10314,Harju maakond,Tallinn
11611,Harju maakond,Tallinn
11622,Harju maakond,Tallinn
10920,Harju maakond,Tallinn
10124,Harju maakond,Tallinn
10146,Harju maakond,Tallinn
10136,Harju maakond,Tallinn
11312,Harju maakond,Tallinn
10150,Harju maakond,Tallinn
11314,Harju maakond,Tallinn
12011,Harju maakond,Tallinn
11315,Harju maakond,Tallinn
13415,Harju maakond,Tallinn
12911,Harju maakond,Tallinn
11414,Harju maakond,Tallinn
12616,Harju maakond,Tallinn
13419,Harju maakond,Tallinn
13421,Harju maakond,Tallinn
13416,Harju maakond,Tallinn
13414,Harju maakond,Tallinn
13420,Harju maakond,Tallinn
12113,Harju maakond,Tallinn
11212,Harju maakond,Tallinn
10915,Harju maakond,Tallinn
10614,Harju maakond,Tallinn
10122,Harju maakond,Tallinn
74021,Harju maakond,Tallinn
13424,Harju maakond,Tallinn
11415,Harju maakond,Tallinn
13613,Harju maakond,Tallinn
13912,Harju maakond,Tallinn
13612,Harju maakond,Tallinn
11616,Harju maakond,Tallinn
11620,Harju maakond,Tallinn
11214,Harju maakond,Tallinn
10117,Harju maakond,Tallinn
12914,Harju maakond,Tallinn
12013,Harju maakond,Tallinn
11215,Harju maakond,Tallinn
10620,Harju maakond,Tallinn
13411,Harju maakond,Tallinn
11416,Harju maakond,Tallinn
13623,Harju maakond,Tallinn
12617,Harju maakond,Tallinn
13628,Harju maakond,Tallinn
13911,Harju maakond,Tallinn
12915,Harju maakond,Tallinn
13412,Harju maakond,Tallinn
12912,Harju maakond,Tallinn
12917,Harju maakond,Tallinn
11218,Harju maakond,Tallinn
10317,Harju maakond,Tallinn
11211,Harju maakond,Tallinn
10147,Harju maakond,Tallinn
10315,Harju maakond,Tallinn
13913,Harju maakond,Tallinn
13413,Harju maakond,Tallinn
12613,Harju maakond,Tallinn
12614,Harju maakond,Tallinn
12918,Harju maakond,Tallinn
10128,Harju maakond,Tallinn
10143,Harju maakond,Tallinn
13523,Harju maakond,Tallinn
10149,Harju maakond,Tallinn
12012,Harju maakond,Tallinn
15047,Harju maakond,Tallinn
11711,Harju maakond,Tallinn
11413,Harju maakond,Tallinn
13622,Harju maakond,Tallinn
10321,Harju maakond,Tallinn
13511,Harju maakond,Tallinn
10416,Harju maakond,Tallinn
10911,Harju maakond,Tallinn
10140,Harju maakond,Tallinn
74022,Harju maakond,Viimsi vald
13618,Harju maakond,Tallinn
12611,Harju maakond,Tallinn
10312,Harju maakond,Tallinn
11216,Harju maakond,Tallinn
13515,Harju maakond,Tallinn
10155,Harju maakond,Tallinn
13518,Harju maakond,Tallinn
12619,Harju maakond,Tallinn
13422,Harju maakond,Tallinn
12615,Harju maakond,Tallinn
13615,Harju maakond,Tallinn
12612,Harju maakond,Tallinn
10139,Harju maakond,Tallinn
13517,Harju maakond,Tallinn
74023,Harju maakond,Viimsi vald
10115,Harju maakond,Tallinn
10148,Harju maakond,Tallinn
10116,Harju maakond,Tallinn
15170,Harju maakond,Tallinn
13620,Harju maakond,Tallinn
10131,Harju maakond,Tallinn
13629,Harju maakond,Tallinn
15050,Harju maakond,Tallinn
13423,Harju maakond,Tallinn
13514,Harju maakond,Tallinn
13915,Harju maakond,Tallinn
13617,Harju maakond,Tallinn
13916,Harju maakond,Tallinn
13616,Harju maakond,Tallinn
13918,Harju maakond,Tallinn
15007,Harju maakond,Tallinn
10001,Harju maakond,Tallinn
15172,Harju maakond,Tallinn
13625,Harju maakond,Tallinn
13614,Harju maakond,Tallinn
10316,Harju maakond,Tallinn
15199,Harju maakond,Tallinn
11101,Harju maakond,Tallinn
13417,Harju maakond,Tallinn
15098,Harju maakond,Tallinn
15049,Harju maakond,Tallinn
15095,Harju maakond,Tallinn
15099,Harju maakond,Tallinn
15059,Harju maakond,Tallinn
15161,Harju maakond,Tallinn
15048,Harju maakond,Tallinn
88209,Pärnu maakond,Lääneranna vald
61118,Tartu maakond,Elva vald
69520,Viljandi maakond,Mulgi vald
48522,Jõgeva maakond,Jõgeva vald
10153,Harju maakond,Tallinn
11417,Harju maakond,Tallinn
10154,Harju maakond,Tallinn
76912,Harju maakond,Tallinn
10159,Harju maakond,Tallinn
11318,Harju maakond,Tallinn
15190,Harju maakond,Tallinn
10156,Harju maakond,Tallinn
15193,Harju maakond,Tallinn
15009,Harju maakond,Tallinn
15030,Harju maakond,Tallinn
15094,Harju maakond,Tallinn
15185,Harju maakond,Tallinn
15015,Harju maakond,Tallinn
15026,Harju maakond,Tallinn
10158,Harju maakond,Tallinn
15188,Harju maakond,Tallinn
15065,Harju maakond,Tallinn
15055,Harju maakond,Tallinn
15041,Harju maakond,Tallinn
15071,Harju maakond,Tallinn
15165,Harju maakond,Tallinn
90601,Lääne maakond,Lääne-Nigula vald
65152,Võru maakond,R�uge vald
19086,Harju maakond,Tallinn
10323,Harju maakond,Tallinn
94612,Saare maakond,Saaremaa vald
68502,Valga maakond,Tõrva vald
50404,Tartu maakond,Tartu linn
80023,Pärnu maakond,Pärnu linn
64407,Põlva maakond,R�pina vald
71002,Viljandi maakond,Viljandi linn
76905,Harju maakond,Harku vald
12919,Harju maakond,Tallinn
61715,Tartu maakond,Kambja vald
69002,Viljandi maakond,Mulgi vald
88301,Pärnu maakond,Pärnu linn
41701,Ida-Viru maakond,Toila vald
41203,Ida-Viru maakond,Alutaguse vald
46514,Lääne-Viru maakond,Vinni vald
51009,Tartu maakond,Tartu linn
61008,Tartu maakond,Elva vald
61210,Tartu maakond,Elva vald
41115,Ida-Viru maakond,Alutaguse vald
41012,Ida-Viru maakond,Alutaguse vald
88106,Pärnu maakond,Pärnu linn
93614,Saare maakond,Saaremaa vald
93816,Saare maakond,Kuressaare linn
86408,Pärnu maakond,Saarde vald
94719,Saare maakond,Muhu vald
72814,Järva maakond,Tõri vald
72811,Järva maakond,Tõri vald
72311,Järva maakond,Tõri vald
72010,Järva maakond,Tõri vald
72805,Järva maakond,Tõri vald
72006,Järva maakond,Tõri vald
72243,Järva maakond,Tõri vald
72102,Järva maakond,Tõri vald
72804,Järva maakond,Tõri vald
72001,Järva maakond,Tõri vald
79213,Järva maakond,Tõri vald
72813,Järva maakond,Tõri vald
79211,Järva maakond,Tõri vald
72806,Järva maakond,Tõri vald
72230,Järva maakond,Tõri vald
72302,Järva maakond,Tõri vald
72310,Järva maakond,Tõri vald
72802,Järva maakond,Tõri vald
72011,Järva maakond,Tõri vald
79216,Järva maakond,Tõri vald
72306,Järva maakond,Tõri vald
72244,Järva maakond,Tõri vald
72233,Järva maakond,Tõri vald
72812,Järva maakond,Tõri vald
72242,Järva maakond,Tõri vald
72005,Järva maakond,Tõri vald
72304,Järva maakond,Tõri vald
72241,Järva maakond,Tõri vald
72004,Järva maakond,Tõri vald
72246,Järva maakond,Tõri vald
72002,Järva maakond,Tõri vald
72003,Järva maakond,Tõri vald
72103,Järva maakond,Tõri vald
72312,Järva maakond,Tõri vald
79212,Järva maakond,Tõri vald
72305,Järva maakond,Tõri vald
72308,Järva maakond,Tõri vald
72301,Järva maakond,Tõri vald
79217,Järva maakond,Tõri vald
79218,Järva maakond,Tõri vald
72307,Järva maakond,Tõri vald
72303,Järva maakond,Tõri vald
79214,Järva maakond,Tõri vald
72807,Järva maakond,Tõri vald
72245,Järva maakond,Tõri vald
21068,Ida-Viru maakond,Narva linn
72801,Järva maakond,Tõri vald
73112,Järva maakond,Järva vald
73409,Järva maakond,Järva vald
73105,Järva maakond,Järva vald
73101,Järva maakond,Järva vald
73023,Järva maakond,Järva vald
73022,Järva maakond,Järva vald
73012,Järva maakond,Järva vald
73304,Järva maakond,Järva vald
73405,Järva maakond,Järva vald
74405,Harju maakond,Anija vald
74407,Harju maakond,Anija vald
73001,Järva maakond,Järva vald
72410,Järva maakond,Järva vald
72404,Järva maakond,Järva vald
73108,Järva maakond,Järva vald
72405,Järva maakond,Järva vald
74401,Harju maakond,Anija vald
73302,Järva maakond,Järva vald
72407,Järva maakond,Järva vald
72403,Järva maakond,Järva vald
72508,Järva maakond,Järva vald
73021,Järva maakond,Järva vald
73020,Järva maakond,Järva vald
73014,Järva maakond,Järva vald
73310,Järva maakond,Järva vald
74404,Harju maakond,Anija vald
72509,Järva maakond,Järva vald
72513,Järva maakond,Järva vald
75221,Harju maakond,Anija vald
74314,Harju maakond,Anija vald
73301,Järva maakond,Järva vald
72510,Järva maakond,Järva vald
73408,Järva maakond,Järva vald
74415,Harju maakond,Anija vald
74316,Harju maakond,Anija vald
73401,Järva maakond,Järva vald
73403,Järva maakond,Järva vald
74306,Harju maakond,Kehra linn
74313,Harju maakond,Anija vald
74411,Harju maakond,Anija vald
72401,Järva maakond,Järva vald
74416,Harju maakond,Anija vald
72517,Järva maakond,Järva vald
73026,Järva maakond,Järva vald
72411,Järva maakond,Järva vald
73511,Järva maakond,Järva vald
73004,Järva maakond,Järva vald
73007,Järva maakond,Järva vald
74311,Harju maakond,Anija vald
73504,Järva maakond,Järva vald
75219,Harju maakond,Anija vald
74413,Harju maakond,Anija vald
73306,Järva maakond,Järva vald
73013,Järva maakond,Järva vald
72406,Järva maakond,Järva vald
73508,Järva maakond,Järva vald
73507,Järva maakond,Järva vald
73512,Järva maakond,Järva vald
73505,Järva maakond,Järva vald
73103,Järva maakond,Järva vald
73010,Järva maakond,Järva vald
72504,Järva maakond,Järva vald
72502,Järva maakond,Järva vald
72506,Järva maakond,Järva vald
73109,Järva maakond,Järva vald
73102,Järva maakond,Järva vald
73005,Järva maakond,Järva vald
75215,Harju maakond,Anija vald
73410,Järva maakond,Järva vald
73407,Järva maakond,Järva vald
73309,Järva maakond,Järva vald
72402,Järva maakond,Järva vald
73110,Järva maakond,Järva vald
73305,Järva maakond,Järva vald
74414,Harju maakond,Anija vald
